ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
PDA,PDA PTC Isolators-2020,Points to Consider for the Aseptic Processing of Sterile Pharmaceutical Products in Isolators,"""This document is designed to communicate best practices and considerations and to encourage further dialog with industry, health authorities, and suppliers of technology and materials while taking into account the changes and needs of the modern, global, sterile, healthcare product manufacturing industry. In 2001, PDA issued Technical Report No. 34: Design and Validation of Isolator Systems for the Manufacturing and Testing of Health Care Products. Since then, much has been learned by industry, and several important regulatory guidelines, scientific articles, and conference presentations have been published. In an effort to address the impact of the knowledge gained, this task force was established to focus on important regulatory and technology updates impacting isolator design, validation, and operations for aseptic processing. Two primary types of isolators  open and closed  will be addressed in this Points to Consider (PtC) document (see Glossary). Additional related topics, such as sterility testing isolators and containment isolators, will be discussed in a separate PtC document in the future.""",https://webstore.ansi.org/standards/pda/pdaptcisolators2020,
PDA,PDA PTC Isolators-2020,Points to Consider for the Aseptic Processing of Sterile Pharmaceutical Products in Isolators,"""This document is designed to communicate best practices and considerations and to encourage further dialog with industry, health authorities, and suppliers of technology and materials while taking into account the changes and needs of the modern, global, sterile, healthcare product manufacturing industry. In 2001, PDA issued Technical Report No. 34: Design and Validation of Isolator Systems for the Manufacturing and Testing of Health Care Products. Since then, much has been learned by industry, and several important regulatory guidelines, scientific articles, and conference presentations have been published. In an effort to address the impact of the knowledge gained, this task force was established to focus on important regulatory and technology updates impacting isolator design, validation, and operations for aseptic processing. Two primary types of isolators  open and closed  will be addressed in this Points to Consider (PtC) document (see Glossary). Additional related topics, such as sterility testing isolators and containment isolators, will be discussed in a separate PtC document in the future.""",https://webstore.ansi.org/standards/pda/pdaptcisolators2020,
PDA,PDA PTC Oxidation-2020,Points to Consider for Sensitivity to Oxidation by Peroxide,"""This document addresses aspects to consider in the design, development, processing, instrumentation, materials, and equipment specific to issues with products sensitive to oxidation when exposed to H2O2. General topics related to sterility assurance and development of the VHP decontamination process are not included, nor is cycle development from a sterility standpoint. Concurrently, a PDA Points to Consider on Aseptic Processing of Sterile Pharmaceutical Products in Isolators to address general isolator considerations is in publications along with the revision efforts for PDA TR34(1).""",https://webstore.ansi.org/standards/pda/pdaptcoxidation2020,
PDA,PDA PTC PUPSIT-2020,Points to Consider for Implementation of Pre-Use Post-Sterilization Integrity Testing (PUPSIT),"""Pre-use/post-sterilization integrity testing (PUPSIT) has been a widely debated topic for the last several years. To a large extent, the debate has been due to the fact that scientific data were not available to provide additional clarity that could inform appropriate risk-based decisions and commensurate actions. To gain clarity on this and other topics related to sterile filtration, PDA and BioPhorum formed the Sterile Filtration Quality Risk Management (SFQRM) consortium in late 2017. The consortium goals are to fill existing gaps in scientific data with studies and industry guidance that would provide professionals and license holders with the ability to make informed decisions about quality risk management strategies. In total, 25 manufacturers and filter suppliers have contributed to the work of the Consortium, deploying their filtration experts, pooling their collective knowledge and applied science experience to address these questions. This effort has been supported by many of the best independent filtration experts currently working in the industry who have contributed to and driven the Filtration Interest Group in PDA for many years. Both PDA and BioPhorum have prioritized this program and combined their approaches to deliver this comprehensive body of work. We hope that collectively the publications aid decision-making, create greater certainty and confidence and above all alignment between suppliers, manufacturers and regulators alike on these important questions. This paper marks the fourth in a series designed to share the learnings of the consortium, as gained through the exploration of sterilizing filtration through science and risk management.""",https://webstore.ansi.org/standards/pda/pdaptcpupsit2020,
PDA,PDA PTC Sterilizing Filters-2020,Points to Consider for Risks Associated with Sterilizing Grade Filters and Sterilizing Filtration,"""This paper marks the third in a series designed to share the learnings that the consortium gained through the exploration of sterilizing filtration through science and risk management. In particular, it describes the process and outcomes of the consortium  s Quality Risk Management (QRM) team tasked with identifying risks and preventive controls associated with sterilizing-grade filter manufacturing and use in the drug product manufacturing process.""",https://webstore.ansi.org/standards/pda/pdaptcsterilizingfilters2020,
PDA,PDA Survey AF-2015,PDA Survey 2015 Aging Facilities,"""Visit the link for more information""",https://webstore.ansi.org/standards/pda/pdasurveyaf2015,
PDA,PDA Survey APS-2017,PDA Survey 2017 Aseptic Processing Survey,"""Visit the link for more information""",https://webstore.ansi.org/standards/pda/pdasurveyaps2017,
PDA,PDA Survey GQ-2017,PDA Survey 2017 Glass Quality,"""The 2017 PDA Glass Quality Survey was open to PDA members and other interested parties and made available for participation from November 16 to December 15, 2017. The survey design guaranteed respondent confidentiality. For instance, even though questions were asked about specific suppliers, the responses were blinded and reported only as Supplier A, Supplier B, Supplier C, etc. Selected results of the 2017 survey were shared with participants at the PDA/FDA Glass Quality Conference held January 23-24, 2018, in Washington, DC. This report presents the complete results. As with previous surveys, the questions were divided into the following topics: demographics, glass sampling, glass suppliers, glass quality, glass inspection, post-glass receipt and pre-product-filling inspection, product inspection, product complaints and recalls, glass types, ready-to-use containers, plastic containers and quality oversight.""",https://webstore.ansi.org/standards/pda/pdasurveygq2017,
PDA,PDA Survey IP-2015,PDA Survey 2015 Particulate Matter in Difficult to Inspect Parenterals,"""Visit the link for more information""",https://webstore.ansi.org/standards/pda/pdasurveyip2015,
PDA,PDA Survey PM-2015,PDA Survey 2015 Particulate Matter in Oral Dosage Forms,"""Visit the link for more information""",https://webstore.ansi.org/standards/pda/pdasurveypm2015,
