ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
CEN/TC 140,EN 13612:2002/AC:2002,Performance evaluation of in vitro diagnostic medical devices,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:22397,6122&cs=11ACE62A73F5B5CCE5BFF03FE9A3BADB7",
CEN/TC 216,EN 13623:2020,"Chemical disinfectants and antiseptics - Quantitative suspension test for the evaluation of bactericidal activity against Legionella of chemical disinfectants for aqueous systems - Test method and requirements (phase 2, step 1)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:62656,6197&cs=1772983DFF314F5EE1C4FA3D4F9CFD857",
CEN/TC 216,EN 13624:2021,"Chemical disinfectants and antiseptics - Quantitative suspension test for the evaluation of fungicidal or yeasticidal activity in the medical area - Test method and requirements (phase 2, step 1)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:67959,6197&cs=1D5B7B958825E9844C0E3D65C77241207",
CEN/TC 140,EN 13641:2002,Elimination or reduction of risk of infection related to in vitro diagnostic reagents,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:5107,6122&cs=1E3B08CE5468FBCBDB2489BE92D70740B",
CEN/TC 216,EN 13697:2023,"Chemical disinfectants and antiseptics - Quantitative non-porous surface test for the evaluation of bactericidal and yeasticidal and/or fungicidal activity of chemical disinfectants used in food, industrial, domestic and institutional areas without mechanical action - Test method and requirements without mechanical action (phase 2, step 2)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:74492,6197&cs=1950CAEE64EE3D48A9A332C0BB2DAF0FA",
CEN/TC 216,EN 13704:2018,"Chemical disinfectants - Quantitative suspension test for the evaluation of sporicidal activity of chemical disinfectants used in food, industrial, domestic and institutional areas - Test method and requirements (phase 2, step 1)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:59739,6197&cs=14A15121429A72DBF3CB23DB57D8BBBD9",
CEN/TC 239,EN 13718-1:2014+A1:2020,Medical vehicles and their equipment - Air ambulances - Part 1: Requirements for medical devices used in air ambulances,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:68808,6220&cs=10327F0B1E1D97BA19601C82A63DE56A5",
CEN/TC 239,EN 13718-2:2015+A1:2020,Medical vehicles and their equipment - Air ambulances - Part 2: Operational and technical requirements for air ambulances,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:68809,6220&cs=125E827D4C0742F8A35F6838DAC4FBEA2",
CEN/TC 205,EN 13726:2023,"Test methods for wound dressings - Aspects of absorption, moisture vapour transmission, waterproofness and extensibility","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:70482,6186&cs=14D66B3DD1F7056EF6F3CBE5EF9CBF7D9",
CEN/TC 216,EN 13727:2012+A2:2015,"Chemical disinfectants and antiseptics - Quantitative suspension test for the evaluation of bactericidal activity in the medical area - Test method and requirements (phase 2, step 1)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:61070,6197&cs=1B90C0AE807131CB2A7B2C296855D290D",
CEN/TC 205,EN 13795-1:2019,Surgical clothing and drapes - Requirements and test methods - Part 1: Surgical drapes and gowns,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:37931,6186&cs=173771E39406AFD76438C4B65BFAD3EA8",
CEN/TC 205,EN 13795-2:2019,Surgical clothing and drapes - Requirements and test methods - Part 2: Clean air suits,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:37932,6186&cs=1F10E7F4B4C2C991F1191A44A39510804",
CEN/TC 205,EN 13868:2002,Catheters - Test methods for kinking of single lumen catheters and medical tubing,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:9416,6186&cs=1A747D98072C86BC3B9EEDF388B9C2769",
CEN/TC 140,EN 13975:2003,Sampling procedures used for acceptance testing of in vitro diagnostic medical devices - Statistical aspects,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:5106,6122&cs=1055711A6C59103F587CD2692B497BC39",
CEN/TC 239,EN 13976-1:2018,Rescue systems - Transportation of incubators - Part 1: Interface requirements,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:41475,6220&cs=1959D5E3BEAD33C97D1F60E89FE0C44BB",
CEN/TC 239,EN 13976-2:2018,Rescue systems - Transportation of incubators - Part 2: System requirements,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:41474,6220&cs=1D1F4D5148616930DF554B866E03639BC",
CEN/TC 205,EN 14079:2003,Non-active medical devices - Performance requirements and test methods for absorbent cotton gauze and absorbent cotton and viscose gauze,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:9456,6186&cs=17F33218573EA1EE7DFC310542C488821",
CEN/TC 140,EN 14136:2004,Use of external quality assessment schemes in the assessment of the performance of in vitro diagnostic examination procedures,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:5111,6122&cs=1202159BF981B797BBC0EE04C58AE2957",
CEN/TC 170,EN 14139:2010,Ophthalmic optics - Specifications for ready-to-wear spectacles,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:33006,6151&cs=16AA64EEFF5D4D33DBFBECD2D2C90ED4B",
CEN/TC 102,EN 14180:2014,Sterilizers for medical purposes - Low temperature steam and formaldehyde sterilizers - Requirements and testing,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:33631,6085&cs=1DC0C7A68655F53D554FC0B5057FCA88C",
CEN/TC 216,EN 14204:2012,"Chemical disinfectants and antiseptics - Quantitative suspension test for the evaluation of mycobactericidal activity of chemical disinfectants and antiseptics used in the veterinary area - Test method and requirements (phase 2, step 1)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:36262,6197&cs=13CF42EE00BB821B93E70B84697FEF6A3",
CEN/TC 102,EN 1422:2014,Sterilizers for medical purposes - Ethylene oxide sterilizers - Requirements and test methods,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:27415,6085&cs=17E3CC8541A57F48F4B8BE0286A4237EE",
CEN/TC 102,EN 14222:2021,Stainless steel steam boilers,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:67020,6085&cs=1B9BBDAD5C2258E9BC2622A626FDE6AB2",
CEN/TC 216,EN 14347:2005,Chemical disinfectants and antiseptics - Basic sporicidal activity - Test method and requirements (phase 1),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:10016,6197&cs=1AC69E4DAC92AE06A26D5C97640CBBA33",
CEN/TC 216,EN 14348:2005,"Chemical disinfectants and antiseptics - Quantitative suspension test for the evaluation of mycobactericidal activity of chemical disinfectants in the medical area including instrument disinfectants - Test methods and requirements (phase 2, step 1)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:10051,6197&cs=1A5819047DFFDD365CED8DBC4ECF4A43F",
CEN/TC 216,EN 14349:2012,"Chemical disinfectants and antiseptics - Quantitative surface test for the evaluation of bactericidal activity of chemical disinfectants and antiseptics used in the veterinary area on non-porous surfaces without mechanical action - Test method and requirements (phase 2, step 2)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:36263,6197&cs=1792C763D4DA84E34A82F00FA1C124BCF",
CEN/TC 216,EN 14476:2013+A2:2019,Chemical disinfectants and antiseptics - Quantitative suspension test for the evaluation of virucidal activity in the medical area - Test method and requirements (Phase 2/Step 1),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:69634,6197&cs=129B24E85FE79E00B69440E50CC903B01",
CEN/TC 216,EN 14561:2006,"Chemical disinfectants and antiseptics - Quantitative carrier test for the evaluation of bactericidal activity for instruments used in the medical area - Test method and requirements (phase 2, step 2)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:10046,6197&cs=1AEE15FA5FA5D34471ABD91D6A9445170",
CEN/TC 216,EN 14562:2006,"Chemical disinfectants and antiseptics - Quantitative carrier test for the evaluation of fungicidal or yeasticidal activity for instruments used in the medical area - Test method and requirements (phase 2, step 2)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:10047,6197&cs=119184314725011A383041FD967C86414",
CEN/TC 216,EN 14563:2008,"Chemical disinfectants and antiseptics - Quantitative carrier test for the evaluation of mycobactericidal or tuberculocidal activity of chemical disinfectants used for instruments in the medical area - Test method and requirements (phase 2, step 2)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:10048,6197&cs=16D057FB5486858544613615C820DF4E6",
CEN/TC 216,EN 14675:2015,"Chemical disinfectants and antiseptics - Quantitative suspension test for the evaluation of virucidal activity of chemical disinfectants and antiseptics used in the veterinary area - Test method and requirements (Phase 2, step 1)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:38543,6197&cs=11D553650ABF22905C33F577175C62765",
CEN/TC 205,EN 14683:2019+AC:2019,Medical face masks - Requirements and test methods,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:69675,6186&cs=138FE108B5186006F3DA6B7777A77D957",
CEN/TC 216,EN 14885:2022,Chemical disinfectants and antiseptics - Application of European Standards for chemical disinfectants and antiseptics,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:70366,6197&cs=1FE22B5A2A139790FD484420DBA2D1456",
CEN/TC 359,EN 14931:2006,"Pressure vessels for human occupancy (PVHO) - Multi-place pressure chamber systems for hyperbaric therapy - Performance, safety requirements and testing","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:20999,622704&cs=150F533C11859D9D560D49D657C141949",
CEN/TC 216,EN 1499:2013,Chemical disinfectants and antiseptics - Hygienic handwash - Test method and requirements (phase 2/step 2),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:28419,6197&cs=184D3D3572CABBBE45419CC3ABDB020EA",
CEN/TC 216,EN 1500:2013,Chemical disinfectants and antiseptics - Hygienic handrub - Test method and requirements (phase 2/step 2),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:28420,6197&cs=1F8604D381A5CA93D8A29F5B2B27B05F8",
CEN/CLC/JTC 3,EN 15986:2011,Symbol for use in the labelling of medical devices - Requirements for labelling of medical devices containing phthalates,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:32600,581003&cs=11900BF84C95EF556D903E2C75D4B5DE7",
CEN/TC 359,EN 16081:2011+A1:2013,"Hyperbaric chambers - Specific requirements for fire extinguishing systems - Performance, installation and testing","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:40720,622704&cs=10C7DD7C4BE3D92A3428A86F5260BDDF6",
CEN/TC 170,EN 16128:2015,Ophthalmic optics - Reference method for the testing of spectacle frames and sunglasses for nickel release,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:35087,6151&cs=17469E0BD88027F128ED5BBC6FB4E88CD",
CEN/TC 233,EN 1619:1996,Biotechnology - Large-scale process and production - General requirements for management and organization for strain conservation procedures,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:11259,6214&cs=1668DAAA103F35423FBE3517F66C8411D",
CEN/TC 233,EN 1620:1996,Biotechnology - Large-scale process and production - Plant building according to the degree of hazard,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:11257,6214&cs=11C07BB07C90BE323AA48EF50075D8D5E",
CEN/TC 392,EN 16342:2013,"Cosmetics - Analysis of cosmetic products - Quantitative determination of zinc pyrithione, piroctone olamine and climbazole in surfactant containing cosmetic anti-dandruff products","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:35752,679535&cs=186EEE0B055BC89A089B2978F9CD564D4",
CEN/TC 392,EN 16343:2013,"Cosmetics - Analysis of cosmetic products - Determination of 3-iodo-2-propynyl butylcarbamate (IPBC) in cosmetic preparations, LC-MS methods","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:35753,679535&cs=17B15BBBDEF169784E5B5C25CF899B42E",
CEN/TC 392,EN 16344:2013,Cosmetics - Analysis of cosmetic products - Screening for UV-filters in cosmetic products and quantitative determination of 10 UV-filters by HPLC.,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:35754,679535&cs=1C277B6430F0D987BEFD4D90D6953E0E6",
CEN/TC 55,EN 1639:2009,Dentistry - Medical devices for dentistry - Instruments,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:30903,6039&cs=1CA0783C254D0C5028BBFBD422979B1B9",
CEN/TC 55,EN 1640:2009,Dentistry - Medical devices for dentistry - Equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:30911,6039&cs=1137EF205903FBA49BE6A185FD3F99922",
CEN/TC 55,EN 1641:2009,Dentistry - Medical devices for dentistry - Materials,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:30913,6039&cs=1EF0D8AE98F5059B9D4E7CF5865243D64",
CEN/TC 55,EN 1642:2011,Dentistry - Medical devices for dentistry - Dental implants,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:37558,6039&cs=156E44C0C18C8F4FFF9FBA28E2000D4C2",
CEN/TC 216,EN 16437:2014+A1:2019,"Chemical disinfectants and antiseptics - Quantitative surface test for the evaluation of bactericidal activity of chemical disinfectants and antiseptics used in veterinary area on porous surfaces without mechanical action - Test method and requirements (phase 2, step 2)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:70144,6197&cs=1570AE5D22FDDA2912FBB2BCB9F6D3ECD",
CEN/TC 216,EN 16438:2014,"Chemical disinfectants and antiseptics - Quantitative surface test for the evaluation of fungicidal or yeasticidal activity of chemical disinfectants and antiseptics used in the veterinary area on non-porous surfaces without mechanical action - Test method and requirements (phase 2, step 2)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:36574,6197&cs=1D799BA6C848AD4F7B79E02DF32A00894",
CEN/TC 205,EN 1644-1:1997,Test methods for nonwoven compresses for medical use - Part 1: Nonwovens used in the manufacture of compresses,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:9405,6186&cs=130982D65B2BA46A4977B35E4A7488A50",
